,Unnamed: 0,image,depth,normal,control_geo
22,22,../../data/synscapes/Synscapes/img/rgb/23.png,../../data/synscapes/Synscapes/img/depth/23.exr,../../data/synscapes/Synscapes/img/normal/23.png,../../data/depthanything/synscapes/Synscapes/img/rgb/23.png
23,23,../../data/synscapes/Synscapes/img/rgb/24.png,../../data/synscapes/Synscapes/img/depth/24.exr,../../data/synscapes/Synscapes/img/normal/24.png,../../data/depthanything/synscapes/Synscapes/img/rgb/24.png
24,24,../../data/synscapes/Synscapes/img/rgb/25.png,../../data/synscapes/Synscapes/img/depth/25.exr,../../data/synscapes/Synscapes/img/normal/25.png,../../data/depthanything/synscapes/Synscapes/img/rgb/25.png
25,25,../../data/synscapes/Synscapes/img/rgb/26.png,../../data/synscapes/Synscapes/img/depth/26.exr,../../data/synscapes/Synscapes/img/normal/26.png,../../data/depthanything/synscapes/Synscapes/img/rgb/26.png
26,26,../../data/synscapes/Synscapes/img/rgb/27.png,../../data/synscapes/Synscapes/img/depth/27.exr,../../data/synscapes/Synscapes/img/normal/27.png,../../data/depthanything/synscapes/Synscapes/img/rgb/27.png
27,27,../../data/synscapes/Synscapes/img/rgb/28.png,../../data/synscapes/Synscapes/img/depth/28.exr,../../data/synscapes/Synscapes/img/normal/28.png,../../data/depthanything/synscapes/Synscapes/img/rgb/28.png
28,28,../../data/synscapes/Synscapes/img/rgb/29.png,../../data/synscapes/Synscapes/img/depth/29.exr,../../data/synscapes/Synscapes/img/normal/29.png,../../data/depthanything/synscapes/Synscapes/img/rgb/29.png
29,29,../../data/synscapes/Synscapes/img/rgb/30.png,../../data/synscapes/Synscapes/img/depth/30.exr,../../data/synscapes/Synscapes/img/normal/30.png,../../data/depthanything/synscapes/Synscapes/img/rgb/30.png
30,30,../../data/synscapes/Synscapes/img/rgb/31.png,../../data/synscapes/Synscapes/img/depth/31.exr,../../data/synscapes/Synscapes/img/normal/31.png,../../data/depthanything/synscapes/Synscapes/img/rgb/31.png
31,31,../../data/synscapes/Synscapes/img/rgb/32.png,../../data/synscapes/Synscapes/img/depth/32.exr,../../data/synscapes/Synscapes/img/normal/32.png,../../data/depthanything/synscapes/Synscapes/img/rgb/32.png
32,32,../../data/synscapes/Synscapes/img/rgb/33.png,../../data/synscapes/Synscapes/img/depth/33.exr,../../data/synscapes/Synscapes/img/normal/33.png,../../data/depthanything/synscapes/Synscapes/img/rgb/33.png
33,33,../../data/synscapes/Synscapes/img/rgb/34.png,../../data/synscapes/Synscapes/img/depth/34.exr,../../data/synscapes/Synscapes/img/normal/34.png,../../data/depthanything/synscapes/Synscapes/img/rgb/34.png
34,34,../../data/synscapes/Synscapes/img/rgb/35.png,../../data/synscapes/Synscapes/img/depth/35.exr,../../data/synscapes/Synscapes/img/normal/35.png,../../data/depthanything/synscapes/Synscapes/img/rgb/35.png
35,35,../../data/synscapes/Synscapes/img/rgb/36.png,../../data/synscapes/Synscapes/img/depth/36.exr,../../data/synscapes/Synscapes/img/normal/36.png,../../data/depthanything/synscapes/Synscapes/img/rgb/36.png
36,36,../../data/synscapes/Synscapes/img/rgb/37.png,../../data/synscapes/Synscapes/img/depth/37.exr,../../data/synscapes/Synscapes/img/normal/37.png,../../data/depthanything/synscapes/Synscapes/img/rgb/37.png
37,37,../../data/synscapes/Synscapes/img/rgb/38.png,../../data/synscapes/Synscapes/img/depth/38.exr,../../data/synscapes/Synscapes/img/normal/38.png,../../data/depthanything/synscapes/Synscapes/img/rgb/38.png
38,38,../../data/synscapes/Synscapes/img/rgb/39.png,../../data/synscapes/Synscapes/img/depth/39.exr,../../data/synscapes/Synscapes/img/normal/39.png,../../data/depthanything/synscapes/Synscapes/img/rgb/39.png
39,39,../../data/synscapes/Synscapes/img/rgb/40.png,../../data/synscapes/Synscapes/img/depth/40.exr,../../data/synscapes/Synscapes/img/normal/40.png,../../data/depthanything/synscapes/Synscapes/img/rgb/40.png
40,40,../../data/synscapes/Synscapes/img/rgb/41.png,../../data/synscapes/Synscapes/img/depth/41.exr,../../data/synscapes/Synscapes/img/normal/41.png,../../data/depthanything/synscapes/Synscapes/img/rgb/41.png
41,41,../../data/synscapes/Synscapes/img/rgb/42.png,../../data/synscapes/Synscapes/img/depth/42.exr,../../data/synscapes/Synscapes/img/normal/42.png,../../data/depthanything/synscapes/Synscapes/img/rgb/42.png
42,42,../../data/synscapes/Synscapes/img/rgb/43.png,../../data/synscapes/Synscapes/img/depth/43.exr,../../data/synscapes/Synscapes/img/normal/43.png,../../data/depthanything/synscapes/Synscapes/img/rgb/43.png
43,43,../../data/synscapes/Synscapes/img/rgb/44.png,../../data/synscapes/Synscapes/img/depth/44.exr,../../data/synscapes/Synscapes/img/normal/44.png,../../data/depthanything/synscapes/Synscapes/img/rgb/44.png
44,44,../../data/synscapes/Synscapes/img/rgb/45.png,../../data/synscapes/Synscapes/img/depth/45.exr,../../data/synscapes/Synscapes/img/normal/45.png,../../data/depthanything/synscapes/Synscapes/img/rgb/45.png
45,45,../../data/synscapes/Synscapes/img/rgb/46.png,../../data/synscapes/Synscapes/img/depth/46.exr,../../data/synscapes/Synscapes/img/normal/46.png,../../data/depthanything/synscapes/Synscapes/img/rgb/46.png
46,46,../../data/synscapes/Synscapes/img/rgb/47.png,../../data/synscapes/Synscapes/img/depth/47.exr,../../data/synscapes/Synscapes/img/normal/47.png,../../data/depthanything/synscapes/Synscapes/img/rgb/47.png
47,47,../../data/synscapes/Synscapes/img/rgb/48.png,../../data/synscapes/Synscapes/img/depth/48.exr,../../data/synscapes/Synscapes/img/normal/48.png,../../data/depthanything/synscapes/Synscapes/img/rgb/48.png
48,48,../../data/synscapes/Synscapes/img/rgb/49.png,../../data/synscapes/Synscapes/img/depth/49.exr,../../data/synscapes/Synscapes/img/normal/49.png,../../data/depthanything/synscapes/Synscapes/img/rgb/49.png
49,49,../../data/synscapes/Synscapes/img/rgb/50.png,../../data/synscapes/Synscapes/img/depth/50.exr,../../data/synscapes/Synscapes/img/normal/50.png,../../data/depthanything/synscapes/Synscapes/img/rgb/50.png
50,50,../../data/synscapes/Synscapes/img/rgb/51.png,../../data/synscapes/Synscapes/img/depth/51.exr,../../data/synscapes/Synscapes/img/normal/51.png,../../data/depthanything/synscapes/Synscapes/img/rgb/51.png
51,51,../../data/synscapes/Synscapes/img/rgb/52.png,../../data/synscapes/Synscapes/img/depth/52.exr,../../data/synscapes/Synscapes/img/normal/52.png,../../data/depthanything/synscapes/Synscapes/img/rgb/52.png
52,52,../../data/synscapes/Synscapes/img/rgb/53.png,../../data/synscapes/Synscapes/img/depth/53.exr,../../data/synscapes/Synscapes/img/normal/53.png,../../data/depthanything/synscapes/Synscapes/img/rgb/53.png
53,53,../../data/synscapes/Synscapes/img/rgb/54.png,../../data/synscapes/Synscapes/img/depth/54.exr,../../data/synscapes/Synscapes/img/normal/54.png,../../data/depthanything/synscapes/Synscapes/img/rgb/54.png
54,54,../../data/synscapes/Synscapes/img/rgb/55.png,../../data/synscapes/Synscapes/img/depth/55.exr,../../data/synscapes/Synscapes/img/normal/55.png,../../data/depthanything/synscapes/Synscapes/img/rgb/55.png
55,55,../../data/synscapes/Synscapes/img/rgb/56.png,../../data/synscapes/Synscapes/img/depth/56.exr,../../data/synscapes/Synscapes/img/normal/56.png,../../data/depthanything/synscapes/Synscapes/img/rgb/56.png
56,56,../../data/synscapes/Synscapes/img/rgb/57.png,../../data/synscapes/Synscapes/img/depth/57.exr,../../data/synscapes/Synscapes/img/normal/57.png,../../data/depthanything/synscapes/Synscapes/img/rgb/57.png
57,57,../../data/synscapes/Synscapes/img/rgb/58.png,../../data/synscapes/Synscapes/img/depth/58.exr,../../data/synscapes/Synscapes/img/normal/58.png,../../data/depthanything/synscapes/Synscapes/img/rgb/58.png
58,58,../../data/synscapes/Synscapes/img/rgb/59.png,../../data/synscapes/Synscapes/img/depth/59.exr,../../data/synscapes/Synscapes/img/normal/59.png,../../data/depthanything/synscapes/Synscapes/img/rgb/59.png
59,59,../../data/synscapes/Synscapes/img/rgb/60.png,../../data/synscapes/Synscapes/img/depth/60.exr,../../data/synscapes/Synscapes/img/normal/60.png,../../data/depthanything/synscapes/Synscapes/img/rgb/60.png
60,60,../../data/synscapes/Synscapes/img/rgb/61.png,../../data/synscapes/Synscapes/img/depth/61.exr,../../data/synscapes/Synscapes/img/normal/61.png,../../data/depthanything/synscapes/Synscapes/img/rgb/61.png
61,61,../../data/synscapes/Synscapes/img/rgb/62.png,../../data/synscapes/Synscapes/img/depth/62.exr,../../data/synscapes/Synscapes/img/normal/62.png,../../data/depthanything/synscapes/Synscapes/img/rgb/62.png
62,62,../../data/synscapes/Synscapes/img/rgb/63.png,../../data/synscapes/Synscapes/img/depth/63.exr,../../data/synscapes/Synscapes/img/normal/63.png,../../data/depthanything/synscapes/Synscapes/img/rgb/63.png
63,63,../../data/synscapes/Synscapes/img/rgb/64.png,../../data/synscapes/Synscapes/img/depth/64.exr,../../data/synscapes/Synscapes/img/normal/64.png,../../data/depthanything/synscapes/Synscapes/img/rgb/64.png
64,64,../../data/synscapes/Synscapes/img/rgb/65.png,../../data/synscapes/Synscapes/img/depth/65.exr,../../data/synscapes/Synscapes/img/normal/65.png,../../data/depthanything/synscapes/Synscapes/img/rgb/65.png
65,65,../../data/synscapes/Synscapes/img/rgb/66.png,../../data/synscapes/Synscapes/img/depth/66.exr,../../data/synscapes/Synscapes/img/normal/66.png,../../data/depthanything/synscapes/Synscapes/img/rgb/66.png
66,66,../../data/synscapes/Synscapes/img/rgb/67.png,../../data/synscapes/Synscapes/img/depth/67.exr,../../data/synscapes/Synscapes/img/normal/67.png,../../data/depthanything/synscapes/Synscapes/img/rgb/67.png
67,67,../../data/synscapes/Synscapes/img/rgb/68.png,../../data/synscapes/Synscapes/img/depth/68.exr,../../data/synscapes/Synscapes/img/normal/68.png,../../data/depthanything/synscapes/Synscapes/img/rgb/68.png
68,68,../../data/synscapes/Synscapes/img/rgb/69.png,../../data/synscapes/Synscapes/img/depth/69.exr,../../data/synscapes/Synscapes/img/normal/69.png,../../data/depthanything/synscapes/Synscapes/img/rgb/69.png
69,69,../../data/synscapes/Synscapes/img/rgb/70.png,../../data/synscapes/Synscapes/img/depth/70.exr,../../data/synscapes/Synscapes/img/normal/70.png,../../data/depthanything/synscapes/Synscapes/img/rgb/70.png
70,70,../../data/synscapes/Synscapes/img/rgb/71.png,../../data/synscapes/Synscapes/img/depth/71.exr,../../data/synscapes/Synscapes/img/normal/71.png,../../data/depthanything/synscapes/Synscapes/img/rgb/71.png
71,71,../../data/synscapes/Synscapes/img/rgb/72.png,../../data/synscapes/Synscapes/img/depth/72.exr,../../data/synscapes/Synscapes/img/normal/72.png,../../data/depthanything/synscapes/Synscapes/img/rgb/72.png
72,72,../../data/synscapes/Synscapes/img/rgb/73.png,../../data/synscapes/Synscapes/img/depth/73.exr,../../data/synscapes/Synscapes/img/normal/73.png,../../data/depthanything/synscapes/Synscapes/img/rgb/73.png
73,73,../../data/synscapes/Synscapes/img/rgb/74.png,../../data/synscapes/Synscapes/img/depth/74.exr,../../data/synscapes/Synscapes/img/normal/74.png,../../data/depthanything/synscapes/Synscapes/img/rgb/74.png
74,74,../../data/synscapes/Synscapes/img/rgb/75.png,../../data/synscapes/Synscapes/img/depth/75.exr,../../data/synscapes/Synscapes/img/normal/75.png,../../data/depthanything/synscapes/Synscapes/img/rgb/75.png
75,75,../../data/synscapes/Synscapes/img/rgb/76.png,../../data/synscapes/Synscapes/img/depth/76.exr,../../data/synscapes/Synscapes/img/normal/76.png,../../data/depthanything/synscapes/Synscapes/img/rgb/76.png
76,76,../../data/synscapes/Synscapes/img/rgb/77.png,../../data/synscapes/Synscapes/img/depth/77.exr,../../data/synscapes/Synscapes/img/normal/77.png,../../data/depthanything/synscapes/Synscapes/img/rgb/77.png
77,77,../../data/synscapes/Synscapes/img/rgb/78.png,../../data/synscapes/Synscapes/img/depth/78.exr,../../data/synscapes/Synscapes/img/normal/78.png,../../data/depthanything/synscapes/Synscapes/img/rgb/78.png
78,78,../../data/synscapes/Synscapes/img/rgb/79.png,../../data/synscapes/Synscapes/img/depth/79.exr,../../data/synscapes/Synscapes/img/normal/79.png,../../data/depthanything/synscapes/Synscapes/img/rgb/79.png
79,79,../../data/synscapes/Synscapes/img/rgb/80.png,../../data/synscapes/Synscapes/img/depth/80.exr,../../data/synscapes/Synscapes/img/normal/80.png,../../data/depthanything/synscapes/Synscapes/img/rgb/80.png
80,80,../../data/synscapes/Synscapes/img/rgb/81.png,../../data/synscapes/Synscapes/img/depth/81.exr,../../data/synscapes/Synscapes/img/normal/81.png,../../data/depthanything/synscapes/Synscapes/img/rgb/81.png
81,81,../../data/synscapes/Synscapes/img/rgb/82.png,../../data/synscapes/Synscapes/img/depth/82.exr,../../data/synscapes/Synscapes/img/normal/82.png,../../data/depthanything/synscapes/Synscapes/img/rgb/82.png
82,82,../../data/synscapes/Synscapes/img/rgb/83.png,../../data/synscapes/Synscapes/img/depth/83.exr,../../data/synscapes/Synscapes/img/normal/83.png,../../data/depthanything/synscapes/Synscapes/img/rgb/83.png
83,83,../../data/synscapes/Synscapes/img/rgb/84.png,../../data/synscapes/Synscapes/img/depth/84.exr,../../data/synscapes/Synscapes/img/normal/84.png,../../data/depthanything/synscapes/Synscapes/img/rgb/84.png
84,84,../../data/synscapes/Synscapes/img/rgb/85.png,../../data/synscapes/Synscapes/img/depth/85.exr,../../data/synscapes/Synscapes/img/normal/85.png,../../data/depthanything/synscapes/Synscapes/img/rgb/85.png
85,85,../../data/synscapes/Synscapes/img/rgb/86.png,../../data/synscapes/Synscapes/img/depth/86.exr,../../data/synscapes/Synscapes/img/normal/86.png,../../data/depthanything/synscapes/Synscapes/img/rgb/86.png
86,86,../../data/synscapes/Synscapes/img/rgb/87.png,../../data/synscapes/Synscapes/img/depth/87.exr,../../data/synscapes/Synscapes/img/normal/87.png,../../data/depthanything/synscapes/Synscapes/img/rgb/87.png
87,87,../../data/synscapes/Synscapes/img/rgb/88.png,../../data/synscapes/Synscapes/img/depth/88.exr,../../data/synscapes/Synscapes/img/normal/88.png,../../data/depthanything/synscapes/Synscapes/img/rgb/88.png
88,88,../../data/synscapes/Synscapes/img/rgb/89.png,../../data/synscapes/Synscapes/img/depth/89.exr,../../data/synscapes/Synscapes/img/normal/89.png,../../data/depthanything/synscapes/Synscapes/img/rgb/89.png
89,89,../../data/synscapes/Synscapes/img/rgb/90.png,../../data/synscapes/Synscapes/img/depth/90.exr,../../data/synscapes/Synscapes/img/normal/90.png,../../data/depthanything/synscapes/Synscapes/img/rgb/90.png
90,90,../../data/synscapes/Synscapes/img/rgb/91.png,../../data/synscapes/Synscapes/img/depth/91.exr,../../data/synscapes/Synscapes/img/normal/91.png,../../data/depthanything/synscapes/Synscapes/img/rgb/91.png
91,91,../../data/synscapes/Synscapes/img/rgb/92.png,../../data/synscapes/Synscapes/img/depth/92.exr,../../data/synscapes/Synscapes/img/normal/92.png,../../data/depthanything/synscapes/Synscapes/img/rgb/92.png
92,92,../../data/synscapes/Synscapes/img/rgb/93.png,../../data/synscapes/Synscapes/img/depth/93.exr,../../data/synscapes/Synscapes/img/normal/93.png,../../data/depthanything/synscapes/Synscapes/img/rgb/93.png
93,93,../../data/synscapes/Synscapes/img/rgb/94.png,../../data/synscapes/Synscapes/img/depth/94.exr,../../data/synscapes/Synscapes/img/normal/94.png,../../data/depthanything/synscapes/Synscapes/img/rgb/94.png
94,94,../../data/synscapes/Synscapes/img/rgb/95.png,../../data/synscapes/Synscapes/img/depth/95.exr,../../data/synscapes/Synscapes/img/normal/95.png,../../data/depthanything/synscapes/Synscapes/img/rgb/95.png
95,95,../../data/synscapes/Synscapes/img/rgb/96.png,../../data/synscapes/Synscapes/img/depth/96.exr,../../data/synscapes/Synscapes/img/normal/96.png,../../data/depthanything/synscapes/Synscapes/img/rgb/96.png
96,96,../../data/synscapes/Synscapes/img/rgb/97.png,../../data/synscapes/Synscapes/img/depth/97.exr,../../data/synscapes/Synscapes/img/normal/97.png,../../data/depthanything/synscapes/Synscapes/img/rgb/97.png
97,97,../../data/synscapes/Synscapes/img/rgb/98.png,../../data/synscapes/Synscapes/img/depth/98.exr,../../data/synscapes/Synscapes/img/normal/98.png,../../data/depthanything/synscapes/Synscapes/img/rgb/98.png
98,98,../../data/synscapes/Synscapes/img/rgb/99.png,../../data/synscapes/Synscapes/img/depth/99.exr,../../data/synscapes/Synscapes/img/normal/99.png,../../data/depthanything/synscapes/Synscapes/img/rgb/99.png
99,99,../../data/synscapes/Synscapes/img/rgb/100.png,../../data/synscapes/Synscapes/img/depth/100.exr,../../data/synscapes/Synscapes/img/normal/100.png,../../data/depthanything/synscapes/Synscapes/img/rgb/100.png
100,100,../../data/synscapes/Synscapes/img/rgb/101.png,../../data/synscapes/Synscapes/img/depth/101.exr,../../data/synscapes/Synscapes/img/normal/101.png,../../data/depthanything/synscapes/Synscapes/img/rgb/101.png
101,101,../../data/synscapes/Synscapes/img/rgb/102.png,../../data/synscapes/Synscapes/img/depth/102.exr,../../data/synscapes/Synscapes/img/normal/102.png,../../data/depthanything/synscapes/Synscapes/img/rgb/102.png
102,102,../../data/synscapes/Synscapes/img/rgb/103.png,../../data/synscapes/Synscapes/img/depth/103.exr,../../data/synscapes/Synscapes/img/normal/103.png,../../data/depthanything/synscapes/Synscapes/img/rgb/103.png
103,103,../../data/synscapes/Synscapes/img/rgb/104.png,../../data/synscapes/Synscapes/img/depth/104.exr,../../data/synscapes/Synscapes/img/normal/104.png,../../data/depthanything/synscapes/Synscapes/img/rgb/104.png
104,104,../../data/synscapes/Synscapes/img/rgb/105.png,../../data/synscapes/Synscapes/img/depth/105.exr,../../data/synscapes/Synscapes/img/normal/105.png,../../data/depthanything/synscapes/Synscapes/img/rgb/105.png
105,105,../../data/synscapes/Synscapes/img/rgb/106.png,../../data/synscapes/Synscapes/img/depth/106.exr,../../data/synscapes/Synscapes/img/normal/106.png,../../data/depthanything/synscapes/Synscapes/img/rgb/106.png
106,106,../../data/synscapes/Synscapes/img/rgb/107.png,../../data/synscapes/Synscapes/img/depth/107.exr,../../data/synscapes/Synscapes/img/normal/107.png,../../data/depthanything/synscapes/Synscapes/img/rgb/107.png
107,107,../../data/synscapes/Synscapes/img/rgb/108.png,../../data/synscapes/Synscapes/img/depth/108.exr,../../data/synscapes/Synscapes/img/normal/108.png,../../data/depthanything/synscapes/Synscapes/img/rgb/108.png
108,108,../../data/synscapes/Synscapes/img/rgb/109.png,../../data/synscapes/Synscapes/img/depth/109.exr,../../data/synscapes/Synscapes/img/normal/109.png,../../data/depthanything/synscapes/Synscapes/img/rgb/109.png
109,109,../../data/synscapes/Synscapes/img/rgb/110.png,../../data/synscapes/Synscapes/img/depth/110.exr,../../data/synscapes/Synscapes/img/normal/110.png,../../data/depthanything/synscapes/Synscapes/img/rgb/110.png
110,110,../../data/synscapes/Synscapes/img/rgb/111.png,../../data/synscapes/Synscapes/img/depth/111.exr,../../data/synscapes/Synscapes/img/normal/111.png,../../data/depthanything/synscapes/Synscapes/img/rgb/111.png
111,111,../../data/synscapes/Synscapes/img/rgb/112.png,../../data/synscapes/Synscapes/img/depth/112.exr,../../data/synscapes/Synscapes/img/normal/112.png,../../data/depthanything/synscapes/Synscapes/img/rgb/112.png
112,112,../../data/synscapes/Synscapes/img/rgb/113.png,../../data/synscapes/Synscapes/img/depth/113.exr,../../data/synscapes/Synscapes/img/normal/113.png,../../data/depthanything/synscapes/Synscapes/img/rgb/113.png
113,113,../../data/synscapes/Synscapes/img/rgb/114.png,../../data/synscapes/Synscapes/img/depth/114.exr,../../data/synscapes/Synscapes/img/normal/114.png,../../data/depthanything/synscapes/Synscapes/img/rgb/114.png
114,114,../../data/synscapes/Synscapes/img/rgb/115.png,../../data/synscapes/Synscapes/img/depth/115.exr,../../data/synscapes/Synscapes/img/normal/115.png,../../data/depthanything/synscapes/Synscapes/img/rgb/115.png
115,115,../../data/synscapes/Synscapes/img/rgb/116.png,../../data/synscapes/Synscapes/img/depth/116.exr,../../data/synscapes/Synscapes/img/normal/116.png,../../data/depthanything/synscapes/Synscapes/img/rgb/116.png
116,116,../../data/synscapes/Synscapes/img/rgb/117.png,../../data/synscapes/Synscapes/img/depth/117.exr,../../data/synscapes/Synscapes/img/normal/117.png,../../data/depthanything/synscapes/Synscapes/img/rgb/117.png
117,117,../../data/synscapes/Synscapes/img/rgb/118.png,../../data/synscapes/Synscapes/img/depth/118.exr,../../data/synscapes/Synscapes/img/normal/118.png,../../data/depthanything/synscapes/Synscapes/img/rgb/118.png
118,118,../../data/synscapes/Synscapes/img/rgb/119.png,../../data/synscapes/Synscapes/img/depth/119.exr,../../data/synscapes/Synscapes/img/normal/119.png,../../data/depthanything/synscapes/Synscapes/img/rgb/119.png
119,119,../../data/synscapes/Synscapes/img/rgb/120.png,../../data/synscapes/Synscapes/img/depth/120.exr,../../data/synscapes/Synscapes/img/normal/120.png,../../data/depthanything/synscapes/Synscapes/img/rgb/120.png
120,120,../../data/synscapes/Synscapes/img/rgb/121.png,../../data/synscapes/Synscapes/img/depth/121.exr,../../data/synscapes/Synscapes/img/normal/121.png,../../data/depthanything/synscapes/Synscapes/img/rgb/121.png
121,121,../../data/synscapes/Synscapes/img/rgb/122.png,../../data/synscapes/Synscapes/img/depth/122.exr,../../data/synscapes/Synscapes/img/normal/122.png,../../data/depthanything/synscapes/Synscapes/img/rgb/122.png
122,122,../../data/synscapes/Synscapes/img/rgb/123.png,../../data/synscapes/Synscapes/img/depth/123.exr,../../data/synscapes/Synscapes/img/normal/123.png,../../data/depthanything/synscapes/Synscapes/img/rgb/123.png
123,123,../../data/synscapes/Synscapes/img/rgb/124.png,../../data/synscapes/Synscapes/img/depth/124.exr,../../data/synscapes/Synscapes/img/normal/124.png,../../data/depthanything/synscapes/Synscapes/img/rgb/124.png
124,124,../../data/synscapes/Synscapes/img/rgb/125.png,../../data/synscapes/Synscapes/img/depth/125.exr,../../data/synscapes/Synscapes/img/normal/125.png,../../data/depthanything/synscapes/Synscapes/img/rgb/125.png
125,125,../../data/synscapes/Synscapes/img/rgb/126.png,../../data/synscapes/Synscapes/img/depth/126.exr,../../data/synscapes/Synscapes/img/normal/126.png,../../data/depthanything/synscapes/Synscapes/img/rgb/126.png
126,126,../../data/synscapes/Synscapes/img/rgb/127.png,../../data/synscapes/Synscapes/img/depth/127.exr,../../data/synscapes/Synscapes/img/normal/127.png,../../data/depthanything/synscapes/Synscapes/img/rgb/127.png
127,127,../../data/synscapes/Synscapes/img/rgb/128.png,../../data/synscapes/Synscapes/img/depth/128.exr,../../data/synscapes/Synscapes/img/normal/128.png,../../data/depthanything/synscapes/Synscapes/img/rgb/128.png
128,128,../../data/synscapes/Synscapes/img/rgb/129.png,../../data/synscapes/Synscapes/img/depth/129.exr,../../data/synscapes/Synscapes/img/normal/129.png,../../data/depthanything/synscapes/Synscapes/img/rgb/129.png
