,Unnamed: 0,image,depth,meta,dataset,control_geo
55,55,../../data/moge_dataset/Spring/0002/0028/image.jpg,../../data/moge_dataset/Spring/0002/0028/depth.png,../../data/moge_dataset/Spring/0002/0028/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0028/image.png
56,56,../../data/moge_dataset/Spring/0002/0033/image.jpg,../../data/moge_dataset/Spring/0002/0033/depth.png,../../data/moge_dataset/Spring/0002/0033/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0033/image.png
57,57,../../data/moge_dataset/Spring/0002/0038/image.jpg,../../data/moge_dataset/Spring/0002/0038/depth.png,../../data/moge_dataset/Spring/0002/0038/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0038/image.png
58,58,../../data/moge_dataset/Spring/0002/0043/image.jpg,../../data/moge_dataset/Spring/0002/0043/depth.png,../../data/moge_dataset/Spring/0002/0043/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0043/image.png
59,59,../../data/moge_dataset/Spring/0002/0048/image.jpg,../../data/moge_dataset/Spring/0002/0048/depth.png,../../data/moge_dataset/Spring/0002/0048/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0048/image.png
60,60,../../data/moge_dataset/Spring/0002/0053/image.jpg,../../data/moge_dataset/Spring/0002/0053/depth.png,../../data/moge_dataset/Spring/0002/0053/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0053/image.png
61,61,../../data/moge_dataset/Spring/0002/0058/image.jpg,../../data/moge_dataset/Spring/0002/0058/depth.png,../../data/moge_dataset/Spring/0002/0058/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0058/image.png
62,62,../../data/moge_dataset/Spring/0002/0063/image.jpg,../../data/moge_dataset/Spring/0002/0063/depth.png,../../data/moge_dataset/Spring/0002/0063/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0063/image.png
63,63,../../data/moge_dataset/Spring/0002/0068/image.jpg,../../data/moge_dataset/Spring/0002/0068/depth.png,../../data/moge_dataset/Spring/0002/0068/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0068/image.png
64,64,../../data/moge_dataset/Spring/0002/0073/image.jpg,../../data/moge_dataset/Spring/0002/0073/depth.png,../../data/moge_dataset/Spring/0002/0073/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0073/image.png
65,65,../../data/moge_dataset/Spring/0002/0078/image.jpg,../../data/moge_dataset/Spring/0002/0078/depth.png,../../data/moge_dataset/Spring/0002/0078/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0078/image.png
66,66,../../data/moge_dataset/Spring/0002/0083/image.jpg,../../data/moge_dataset/Spring/0002/0083/depth.png,../../data/moge_dataset/Spring/0002/0083/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0083/image.png
67,67,../../data/moge_dataset/Spring/0002/0088/image.jpg,../../data/moge_dataset/Spring/0002/0088/depth.png,../../data/moge_dataset/Spring/0002/0088/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0088/image.png
68,68,../../data/moge_dataset/Spring/0002/0093/image.jpg,../../data/moge_dataset/Spring/0002/0093/depth.png,../../data/moge_dataset/Spring/0002/0093/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0093/image.png
69,69,../../data/moge_dataset/Spring/0002/0098/image.jpg,../../data/moge_dataset/Spring/0002/0098/depth.png,../../data/moge_dataset/Spring/0002/0098/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0098/image.png
70,70,../../data/moge_dataset/Spring/0002/0103/image.jpg,../../data/moge_dataset/Spring/0002/0103/depth.png,../../data/moge_dataset/Spring/0002/0103/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0103/image.png
71,71,../../data/moge_dataset/Spring/0002/0108/image.jpg,../../data/moge_dataset/Spring/0002/0108/depth.png,../../data/moge_dataset/Spring/0002/0108/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0108/image.png
72,72,../../data/moge_dataset/Spring/0002/0113/image.jpg,../../data/moge_dataset/Spring/0002/0113/depth.png,../../data/moge_dataset/Spring/0002/0113/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0113/image.png
73,73,../../data/moge_dataset/Spring/0002/0118/image.jpg,../../data/moge_dataset/Spring/0002/0118/depth.png,../../data/moge_dataset/Spring/0002/0118/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0118/image.png
74,74,../../data/moge_dataset/Spring/0002/0123/image.jpg,../../data/moge_dataset/Spring/0002/0123/depth.png,../../data/moge_dataset/Spring/0002/0123/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0123/image.png
75,75,../../data/moge_dataset/Spring/0002/0128/image.jpg,../../data/moge_dataset/Spring/0002/0128/depth.png,../../data/moge_dataset/Spring/0002/0128/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0002/0128/image.png
76,76,../../data/moge_dataset/Spring/0004/0002/image.jpg,../../data/moge_dataset/Spring/0004/0002/depth.png,../../data/moge_dataset/Spring/0004/0002/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0002/image.png
77,77,../../data/moge_dataset/Spring/0004/0007/image.jpg,../../data/moge_dataset/Spring/0004/0007/depth.png,../../data/moge_dataset/Spring/0004/0007/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0007/image.png
78,78,../../data/moge_dataset/Spring/0004/0012/image.jpg,../../data/moge_dataset/Spring/0004/0012/depth.png,../../data/moge_dataset/Spring/0004/0012/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0012/image.png
79,79,../../data/moge_dataset/Spring/0004/0017/image.jpg,../../data/moge_dataset/Spring/0004/0017/depth.png,../../data/moge_dataset/Spring/0004/0017/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0017/image.png
80,80,../../data/moge_dataset/Spring/0004/0022/image.jpg,../../data/moge_dataset/Spring/0004/0022/depth.png,../../data/moge_dataset/Spring/0004/0022/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0022/image.png
81,81,../../data/moge_dataset/Spring/0004/0027/image.jpg,../../data/moge_dataset/Spring/0004/0027/depth.png,../../data/moge_dataset/Spring/0004/0027/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0027/image.png
82,82,../../data/moge_dataset/Spring/0004/0032/image.jpg,../../data/moge_dataset/Spring/0004/0032/depth.png,../../data/moge_dataset/Spring/0004/0032/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0032/image.png
83,83,../../data/moge_dataset/Spring/0004/0037/image.jpg,../../data/moge_dataset/Spring/0004/0037/depth.png,../../data/moge_dataset/Spring/0004/0037/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0037/image.png
84,84,../../data/moge_dataset/Spring/0004/0042/image.jpg,../../data/moge_dataset/Spring/0004/0042/depth.png,../../data/moge_dataset/Spring/0004/0042/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0042/image.png
85,85,../../data/moge_dataset/Spring/0004/0047/image.jpg,../../data/moge_dataset/Spring/0004/0047/depth.png,../../data/moge_dataset/Spring/0004/0047/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0047/image.png
86,86,../../data/moge_dataset/Spring/0004/0052/image.jpg,../../data/moge_dataset/Spring/0004/0052/depth.png,../../data/moge_dataset/Spring/0004/0052/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0052/image.png
87,87,../../data/moge_dataset/Spring/0004/0057/image.jpg,../../data/moge_dataset/Spring/0004/0057/depth.png,../../data/moge_dataset/Spring/0004/0057/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0057/image.png
88,88,../../data/moge_dataset/Spring/0004/0062/image.jpg,../../data/moge_dataset/Spring/0004/0062/depth.png,../../data/moge_dataset/Spring/0004/0062/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0062/image.png
89,89,../../data/moge_dataset/Spring/0004/0067/image.jpg,../../data/moge_dataset/Spring/0004/0067/depth.png,../../data/moge_dataset/Spring/0004/0067/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0067/image.png
90,90,../../data/moge_dataset/Spring/0004/0072/image.jpg,../../data/moge_dataset/Spring/0004/0072/depth.png,../../data/moge_dataset/Spring/0004/0072/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0072/image.png
91,91,../../data/moge_dataset/Spring/0004/0077/image.jpg,../../data/moge_dataset/Spring/0004/0077/depth.png,../../data/moge_dataset/Spring/0004/0077/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0077/image.png
92,92,../../data/moge_dataset/Spring/0004/0082/image.jpg,../../data/moge_dataset/Spring/0004/0082/depth.png,../../data/moge_dataset/Spring/0004/0082/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0082/image.png
93,93,../../data/moge_dataset/Spring/0004/0087/image.jpg,../../data/moge_dataset/Spring/0004/0087/depth.png,../../data/moge_dataset/Spring/0004/0087/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0087/image.png
94,94,../../data/moge_dataset/Spring/0004/0092/image.jpg,../../data/moge_dataset/Spring/0004/0092/depth.png,../../data/moge_dataset/Spring/0004/0092/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0092/image.png
95,95,../../data/moge_dataset/Spring/0004/0097/image.jpg,../../data/moge_dataset/Spring/0004/0097/depth.png,../../data/moge_dataset/Spring/0004/0097/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0004/0097/image.png
96,96,../../data/moge_dataset/Spring/0005/0004/image.jpg,../../data/moge_dataset/Spring/0005/0004/depth.png,../../data/moge_dataset/Spring/0005/0004/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0004/image.png
97,97,../../data/moge_dataset/Spring/0005/0009/image.jpg,../../data/moge_dataset/Spring/0005/0009/depth.png,../../data/moge_dataset/Spring/0005/0009/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0009/image.png
98,98,../../data/moge_dataset/Spring/0005/0014/image.jpg,../../data/moge_dataset/Spring/0005/0014/depth.png,../../data/moge_dataset/Spring/0005/0014/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0014/image.png
99,99,../../data/moge_dataset/Spring/0005/0019/image.jpg,../../data/moge_dataset/Spring/0005/0019/depth.png,../../data/moge_dataset/Spring/0005/0019/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0019/image.png
100,100,../../data/moge_dataset/Spring/0005/0024/image.jpg,../../data/moge_dataset/Spring/0005/0024/depth.png,../../data/moge_dataset/Spring/0005/0024/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0024/image.png
101,101,../../data/moge_dataset/Spring/0005/0029/image.jpg,../../data/moge_dataset/Spring/0005/0029/depth.png,../../data/moge_dataset/Spring/0005/0029/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0029/image.png
102,102,../../data/moge_dataset/Spring/0005/0034/image.jpg,../../data/moge_dataset/Spring/0005/0034/depth.png,../../data/moge_dataset/Spring/0005/0034/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0034/image.png
103,103,../../data/moge_dataset/Spring/0005/0039/image.jpg,../../data/moge_dataset/Spring/0005/0039/depth.png,../../data/moge_dataset/Spring/0005/0039/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0039/image.png
104,104,../../data/moge_dataset/Spring/0005/0044/image.jpg,../../data/moge_dataset/Spring/0005/0044/depth.png,../../data/moge_dataset/Spring/0005/0044/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0044/image.png
105,105,../../data/moge_dataset/Spring/0005/0049/image.jpg,../../data/moge_dataset/Spring/0005/0049/depth.png,../../data/moge_dataset/Spring/0005/0049/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0049/image.png
106,106,../../data/moge_dataset/Spring/0005/0054/image.jpg,../../data/moge_dataset/Spring/0005/0054/depth.png,../../data/moge_dataset/Spring/0005/0054/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0054/image.png
107,107,../../data/moge_dataset/Spring/0005/0059/image.jpg,../../data/moge_dataset/Spring/0005/0059/depth.png,../../data/moge_dataset/Spring/0005/0059/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0059/image.png
108,108,../../data/moge_dataset/Spring/0005/0064/image.jpg,../../data/moge_dataset/Spring/0005/0064/depth.png,../../data/moge_dataset/Spring/0005/0064/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0064/image.png
109,109,../../data/moge_dataset/Spring/0005/0069/image.jpg,../../data/moge_dataset/Spring/0005/0069/depth.png,../../data/moge_dataset/Spring/0005/0069/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0069/image.png
110,110,../../data/moge_dataset/Spring/0005/0074/image.jpg,../../data/moge_dataset/Spring/0005/0074/depth.png,../../data/moge_dataset/Spring/0005/0074/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0074/image.png
111,111,../../data/moge_dataset/Spring/0005/0079/image.jpg,../../data/moge_dataset/Spring/0005/0079/depth.png,../../data/moge_dataset/Spring/0005/0079/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0079/image.png
112,112,../../data/moge_dataset/Spring/0005/0084/image.jpg,../../data/moge_dataset/Spring/0005/0084/depth.png,../../data/moge_dataset/Spring/0005/0084/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0084/image.png
113,113,../../data/moge_dataset/Spring/0005/0089/image.jpg,../../data/moge_dataset/Spring/0005/0089/depth.png,../../data/moge_dataset/Spring/0005/0089/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0089/image.png
114,114,../../data/moge_dataset/Spring/0005/0094/image.jpg,../../data/moge_dataset/Spring/0005/0094/depth.png,../../data/moge_dataset/Spring/0005/0094/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0094/image.png
115,115,../../data/moge_dataset/Spring/0005/0099/image.jpg,../../data/moge_dataset/Spring/0005/0099/depth.png,../../data/moge_dataset/Spring/0005/0099/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0099/image.png
116,116,../../data/moge_dataset/Spring/0005/0104/image.jpg,../../data/moge_dataset/Spring/0005/0104/depth.png,../../data/moge_dataset/Spring/0005/0104/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0104/image.png
117,117,../../data/moge_dataset/Spring/0005/0109/image.jpg,../../data/moge_dataset/Spring/0005/0109/depth.png,../../data/moge_dataset/Spring/0005/0109/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0109/image.png
118,118,../../data/moge_dataset/Spring/0005/0114/image.jpg,../../data/moge_dataset/Spring/0005/0114/depth.png,../../data/moge_dataset/Spring/0005/0114/meta.json,Spring,../../data/depthanything/moge_dataset/Spring/0005/0114/image.png
