,Unnamed: 0,image,depth,meta,dataset,control_geo
28,28,../../data/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteRasberryGunmetal/image.jpg,../../data/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteRasberryGunmetal/depth.png,../../data/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteRasberryGunmetal/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteRasberryGunmetal/image.png
29,29,../../data/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteSilverCarolina_Blue/image.jpg,../../data/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteSilverCarolina_Blue/depth.png,../../data/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteSilverCarolina_Blue/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/ASICS_GELLinksmaster_WhiteSilverCarolina_Blue/image.png
30,30,../../data/moge_dataset/GSO/ASICS_GELResolution_5_Flash_YellowBlackSilver/image.jpg,../../data/moge_dataset/GSO/ASICS_GELResolution_5_Flash_YellowBlackSilver/depth.png,../../data/moge_dataset/GSO/ASICS_GELResolution_5_Flash_YellowBlackSilver/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/ASICS_GELResolution_5_Flash_YellowBlackSilver/image.png
31,31,../../data/moge_dataset/GSO/ASICS_GELTour_Lyte_WhiteOrchidSilver/image.jpg,../../data/moge_dataset/GSO/ASICS_GELTour_Lyte_WhiteOrchidSilver/depth.png,../../data/moge_dataset/GSO/ASICS_GELTour_Lyte_WhiteOrchidSilver/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/ASICS_GELTour_Lyte_WhiteOrchidSilver/image.png
32,32,../../data/moge_dataset/GSO/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/image.jpg,../../data/moge_dataset/GSO/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/depth.png,../../data/moge_dataset/GSO/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/ASICS_HyperRocketgirl_SP_5_WhiteMalibu_BlueBlack/image.png
33,33,../../data/moge_dataset/GSO/ASSORTED_VEGETABLE_SET/image.jpg,../../data/moge_dataset/GSO/ASSORTED_VEGETABLE_SET/depth.png,../../data/moge_dataset/GSO/ASSORTED_VEGETABLE_SET/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/ASSORTED_VEGETABLE_SET/image.png
34,34,../../data/moge_dataset/GSO/Adrenaline_GTS_13_Color_DrkDenimWhtBachlorBttnSlvr_Size_50_yfK40TNjq0V/image.jpg,../../data/moge_dataset/GSO/Adrenaline_GTS_13_Color_DrkDenimWhtBachlorBttnSlvr_Size_50_yfK40TNjq0V/depth.png,../../data/moge_dataset/GSO/Adrenaline_GTS_13_Color_DrkDenimWhtBachlorBttnSlvr_Size_50_yfK40TNjq0V/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Adrenaline_GTS_13_Color_DrkDenimWhtBachlorBttnSlvr_Size_50_yfK40TNjq0V/image.png
35,35,../../data/moge_dataset/GSO/Adrenaline_GTS_13_Color_WhtObsdianBlckOlmpcSlvr_Size_70/image.jpg,../../data/moge_dataset/GSO/Adrenaline_GTS_13_Color_WhtObsdianBlckOlmpcSlvr_Size_70/depth.png,../../data/moge_dataset/GSO/Adrenaline_GTS_13_Color_WhtObsdianBlckOlmpcSlvr_Size_70/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Adrenaline_GTS_13_Color_WhtObsdianBlckOlmpcSlvr_Size_70/image.png
36,36,../../data/moge_dataset/GSO/Air_Hogs_Wind_Flyers_Set_Airplane_Red/image.jpg,../../data/moge_dataset/GSO/Air_Hogs_Wind_Flyers_Set_Airplane_Red/depth.png,../../data/moge_dataset/GSO/Air_Hogs_Wind_Flyers_Set_Airplane_Red/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Air_Hogs_Wind_Flyers_Set_Airplane_Red/image.png
37,37,../../data/moge_dataset/GSO/AllergenFree_JarroDophilus/image.jpg,../../data/moge_dataset/GSO/AllergenFree_JarroDophilus/depth.png,../../data/moge_dataset/GSO/AllergenFree_JarroDophilus/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/AllergenFree_JarroDophilus/image.png
38,38,../../data/moge_dataset/GSO/Android_Figure_Chrome/image.jpg,../../data/moge_dataset/GSO/Android_Figure_Chrome/depth.png,../../data/moge_dataset/GSO/Android_Figure_Chrome/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Android_Figure_Chrome/image.png
39,39,../../data/moge_dataset/GSO/Android_Figure_Orange/image.jpg,../../data/moge_dataset/GSO/Android_Figure_Orange/depth.png,../../data/moge_dataset/GSO/Android_Figure_Orange/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Android_Figure_Orange/image.png
40,40,../../data/moge_dataset/GSO/Android_Figure_Panda/image.jpg,../../data/moge_dataset/GSO/Android_Figure_Panda/depth.png,../../data/moge_dataset/GSO/Android_Figure_Panda/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Android_Figure_Panda/image.png
41,41,../../data/moge_dataset/GSO/Android_Lego/image.jpg,../../data/moge_dataset/GSO/Android_Lego/depth.png,../../data/moge_dataset/GSO/Android_Lego/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Android_Lego/image.png
42,42,../../data/moge_dataset/GSO/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/image.jpg,../../data/moge_dataset/GSO/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/depth.png,../../data/moge_dataset/GSO/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Animal_Crossing_New_Leaf_Nintendo_3DS_Game/image.png
43,43,../../data/moge_dataset/GSO/Animal_Planet_Foam_2Headed_Dragon/image.jpg,../../data/moge_dataset/GSO/Animal_Planet_Foam_2Headed_Dragon/depth.png,../../data/moge_dataset/GSO/Animal_Planet_Foam_2Headed_Dragon/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Animal_Planet_Foam_2Headed_Dragon/image.png
44,44,../../data/moge_dataset/GSO/Apples_to_Apples_Kids_Edition/image.jpg,../../data/moge_dataset/GSO/Apples_to_Apples_Kids_Edition/depth.png,../../data/moge_dataset/GSO/Apples_to_Apples_Kids_Edition/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Apples_to_Apples_Kids_Edition/image.png
45,45,../../data/moge_dataset/GSO/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt/image.jpg,../../data/moge_dataset/GSO/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt/depth.png,../../data/moge_dataset/GSO/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt/image.png
46,46,../../data/moge_dataset/GSO/Aroma_Stainless_Steel_Milk_Frother_2_Cup/image.jpg,../../data/moge_dataset/GSO/Aroma_Stainless_Steel_Milk_Frother_2_Cup/depth.png,../../data/moge_dataset/GSO/Aroma_Stainless_Steel_Milk_Frother_2_Cup/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Aroma_Stainless_Steel_Milk_Frother_2_Cup/image.png
47,47,../../data/moge_dataset/GSO/Asus_80211ac_DualBand_Gigabit_Wireless_Router_RTAC68R/image.jpg,../../data/moge_dataset/GSO/Asus_80211ac_DualBand_Gigabit_Wireless_Router_RTAC68R/depth.png,../../data/moge_dataset/GSO/Asus_80211ac_DualBand_Gigabit_Wireless_Router_RTAC68R/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_80211ac_DualBand_Gigabit_Wireless_Router_RTAC68R/image.png
48,48,../../data/moge_dataset/GSO/Asus_M5A78LMUSB3_Motherboard_Micro_ATX_Socket_AM3/image.jpg,../../data/moge_dataset/GSO/Asus_M5A78LMUSB3_Motherboard_Micro_ATX_Socket_AM3/depth.png,../../data/moge_dataset/GSO/Asus_M5A78LMUSB3_Motherboard_Micro_ATX_Socket_AM3/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_M5A78LMUSB3_Motherboard_Micro_ATX_Socket_AM3/image.png
49,49,../../data/moge_dataset/GSO/Asus_M5A99FX_PRO_R20_Motherboard_ATX_Socket_AM3/image.jpg,../../data/moge_dataset/GSO/Asus_M5A99FX_PRO_R20_Motherboard_ATX_Socket_AM3/depth.png,../../data/moge_dataset/GSO/Asus_M5A99FX_PRO_R20_Motherboard_ATX_Socket_AM3/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_M5A99FX_PRO_R20_Motherboard_ATX_Socket_AM3/image.png
50,50,../../data/moge_dataset/GSO/Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3/image.jpg,../../data/moge_dataset/GSO/Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3/depth.png,../../data/moge_dataset/GSO/Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3/image.png
51,51,../../data/moge_dataset/GSO/Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket/image.jpg,../../data/moge_dataset/GSO/Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket/depth.png,../../data/moge_dataset/GSO/Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket/image.png
52,52,../../data/moge_dataset/GSO/Asus_X99Deluxe_Motherboard_ATX_LGA2011v3_Socket/image.jpg,../../data/moge_dataset/GSO/Asus_X99Deluxe_Motherboard_ATX_LGA2011v3_Socket/depth.png,../../data/moge_dataset/GSO/Asus_X99Deluxe_Motherboard_ATX_LGA2011v3_Socket/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_X99Deluxe_Motherboard_ATX_LGA2011v3_Socket/image.png
53,53,../../data/moge_dataset/GSO/Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket/image.jpg,../../data/moge_dataset/GSO/Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket/depth.png,../../data/moge_dataset/GSO/Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket/image.png
54,54,../../data/moge_dataset/GSO/Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/image.jpg,../../data/moge_dataset/GSO/Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/depth.png,../../data/moge_dataset/GSO/Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard/image.png
55,55,../../data/moge_dataset/GSO/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket/image.jpg,../../data/moge_dataset/GSO/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket/depth.png,../../data/moge_dataset/GSO/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket/image.png
56,56,../../data/moge_dataset/GSO/Avengers_Gamma_Green_Smash_Fists/image.jpg,../../data/moge_dataset/GSO/Avengers_Gamma_Green_Smash_Fists/depth.png,../../data/moge_dataset/GSO/Avengers_Gamma_Green_Smash_Fists/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Avengers_Gamma_Green_Smash_Fists/image.png
57,57,../../data/moge_dataset/GSO/Avengers_Thor_PLlrpYniaeB/image.jpg,../../data/moge_dataset/GSO/Avengers_Thor_PLlrpYniaeB/depth.png,../../data/moge_dataset/GSO/Avengers_Thor_PLlrpYniaeB/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Avengers_Thor_PLlrpYniaeB/image.png
58,58,../../data/moge_dataset/GSO/Azure_Snake_Tieks_Leather_Snake_Print_Ballet_Flats/image.jpg,../../data/moge_dataset/GSO/Azure_Snake_Tieks_Leather_Snake_Print_Ballet_Flats/depth.png,../../data/moge_dataset/GSO/Azure_Snake_Tieks_Leather_Snake_Print_Ballet_Flats/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/Azure_Snake_Tieks_Leather_Snake_Print_Ballet_Flats/image.png
59,59,../../data/moge_dataset/GSO/BABY_CAR/image.jpg,../../data/moge_dataset/GSO/BABY_CAR/depth.png,../../data/moge_dataset/GSO/BABY_CAR/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BABY_CAR/image.png
60,60,../../data/moge_dataset/GSO/BAGEL_WITH_CHEESE/image.jpg,../../data/moge_dataset/GSO/BAGEL_WITH_CHEESE/depth.png,../../data/moge_dataset/GSO/BAGEL_WITH_CHEESE/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BAGEL_WITH_CHEESE/image.png
61,61,../../data/moge_dataset/GSO/BAKING_UTENSILS/image.jpg,../../data/moge_dataset/GSO/BAKING_UTENSILS/depth.png,../../data/moge_dataset/GSO/BAKING_UTENSILS/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BAKING_UTENSILS/image.png
62,62,../../data/moge_dataset/GSO/BALANCING_CACTUS/image.jpg,../../data/moge_dataset/GSO/BALANCING_CACTUS/depth.png,../../data/moge_dataset/GSO/BALANCING_CACTUS/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BALANCING_CACTUS/image.png
63,63,../../data/moge_dataset/GSO/BATHROOM_CLASSIC/image.jpg,../../data/moge_dataset/GSO/BATHROOM_CLASSIC/depth.png,../../data/moge_dataset/GSO/BATHROOM_CLASSIC/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BATHROOM_CLASSIC/image.png
64,64,../../data/moge_dataset/GSO/BATHROOM_FURNITURE_SET_1/image.jpg,../../data/moge_dataset/GSO/BATHROOM_FURNITURE_SET_1/depth.png,../../data/moge_dataset/GSO/BATHROOM_FURNITURE_SET_1/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BATHROOM_FURNITURE_SET_1/image.png
65,65,../../data/moge_dataset/GSO/BEDROOM_CLASSIC/image.jpg,../../data/moge_dataset/GSO/BEDROOM_CLASSIC/depth.png,../../data/moge_dataset/GSO/BEDROOM_CLASSIC/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BEDROOM_CLASSIC/image.png
66,66,../../data/moge_dataset/GSO/BEDROOM_NEO/image.jpg,../../data/moge_dataset/GSO/BEDROOM_NEO/depth.png,../../data/moge_dataset/GSO/BEDROOM_NEO/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BEDROOM_NEO/image.png
67,67,../../data/moge_dataset/GSO/BIA_Cordon_Bleu_White_Porcelain_Utensil_Holder_900028/image.jpg,../../data/moge_dataset/GSO/BIA_Cordon_Bleu_White_Porcelain_Utensil_Holder_900028/depth.png,../../data/moge_dataset/GSO/BIA_Cordon_Bleu_White_Porcelain_Utensil_Holder_900028/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BIA_Cordon_Bleu_White_Porcelain_Utensil_Holder_900028/image.png
68,68,../../data/moge_dataset/GSO/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup/image.jpg,../../data/moge_dataset/GSO/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup/depth.png,../../data/moge_dataset/GSO/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup/image.png
69,69,../../data/moge_dataset/GSO/BIRD_RATTLE/image.jpg,../../data/moge_dataset/GSO/BIRD_RATTLE/depth.png,../../data/moge_dataset/GSO/BIRD_RATTLE/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BIRD_RATTLE/image.png
70,70,../../data/moge_dataset/GSO/BRAILLE_ALPHABET_AZ/image.jpg,../../data/moge_dataset/GSO/BRAILLE_ALPHABET_AZ/depth.png,../../data/moge_dataset/GSO/BRAILLE_ALPHABET_AZ/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BRAILLE_ALPHABET_AZ/image.png
71,71,../../data/moge_dataset/GSO/BREAKFAST_MENU/image.jpg,../../data/moge_dataset/GSO/BREAKFAST_MENU/depth.png,../../data/moge_dataset/GSO/BREAKFAST_MENU/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BREAKFAST_MENU/image.png
72,72,../../data/moge_dataset/GSO/BUILD_A_ROBOT/image.jpg,../../data/moge_dataset/GSO/BUILD_A_ROBOT/depth.png,../../data/moge_dataset/GSO/BUILD_A_ROBOT/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BUILD_A_ROBOT/image.png
73,73,../../data/moge_dataset/GSO/BUILD_A_ZOO/image.jpg,../../data/moge_dataset/GSO/BUILD_A_ZOO/depth.png,../../data/moge_dataset/GSO/BUILD_A_ZOO/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BUILD_A_ZOO/image.png
74,74,../../data/moge_dataset/GSO/BUNNY_RACER/image.jpg,../../data/moge_dataset/GSO/BUNNY_RACER/depth.png,../../data/moge_dataset/GSO/BUNNY_RACER/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BUNNY_RACER/image.png
75,75,../../data/moge_dataset/GSO/BUNNY_RATTLE/image.jpg,../../data/moge_dataset/GSO/BUNNY_RATTLE/depth.png,../../data/moge_dataset/GSO/BUNNY_RATTLE/meta.json,GSO,../../data/depthanything/moge_dataset/GSO/BUNNY_RATTLE/image.png
