,Unnamed: 0,image,depth,meta,dataset,control_geo
20,20,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_010/image.png
21,21,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_030/image.png
22,22,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_050/image.png
23,23,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_000/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_000/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_000/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_000/image.png
24,24,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020/image.png
25,25,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_010/image.png
26,26,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_030/image.png
27,27,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_050/image.png
28,28,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_000/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_000/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_000/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_000/image.png
29,29,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_020/image.png
30,30,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_040/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_040/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_040/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_040/image.png
31,31,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_010/image.png
32,32,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_030/image.png
33,33,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_050/image.png
34,34,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_190_040/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_190_040/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_190_040/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_190_040/image.png
35,35,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020/image.png
36,36,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_050/image.png
37,37,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_210_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_210_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_210_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_210_030/image.png
38,38,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_020/image.png
39,39,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_040/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_040/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_040/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_040/image.png
40,40,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_010/image.png
41,41,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_030/image.png
42,42,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_050/image.png
43,43,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_000/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_000/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_000/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_000/image.png
44,44,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_020/image.png
45,45,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_040/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_040/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_040/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_040/image.png
46,46,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_010/image.png
47,47,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_030/image.png
48,48,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_000/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_000/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_000/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_000/image.png
49,49,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_020/image.png
50,50,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_050/image.png
51,51,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_010/image.png
52,52,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_040/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_040/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_040/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_040/image.png
53,53,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_020/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_020/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_020/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_020/image.png
54,54,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_050/image.png
55,55,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_000/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_000/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_000/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_000/image.png
56,56,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_040/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_040/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_040/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_040/image.png
57,57,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_010/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_010/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_010/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_010/image.png
58,58,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_030/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_030/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_030/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_030/image.png
59,59,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_050/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_050/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_050/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_050/image.png
60,60,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_000/image.jpg,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_000/depth.png,../../data/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_000/meta.json,DIODE,../../data/depthanything/moge_dataset/DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_000/image.png
