,Unnamed: 0,image,depth,normal,control_geo
12,12,../../data/UrbanSyn/rgb/rgb_0013.png,../../data/UrbanSyn/depth/depth_0013.exr,../../data/UrbanSyn/normal/normal_0013.png,../../data/depthanything/UrbanSyn/rgb/rgb_0013.png
13,13,../../data/UrbanSyn/rgb/rgb_0014.png,../../data/UrbanSyn/depth/depth_0014.exr,../../data/UrbanSyn/normal/normal_0014.png,../../data/depthanything/UrbanSyn/rgb/rgb_0014.png
14,14,../../data/UrbanSyn/rgb/rgb_0015.png,../../data/UrbanSyn/depth/depth_0015.exr,../../data/UrbanSyn/normal/normal_0015.png,../../data/depthanything/UrbanSyn/rgb/rgb_0015.png
15,15,../../data/UrbanSyn/rgb/rgb_0016.png,../../data/UrbanSyn/depth/depth_0016.exr,../../data/UrbanSyn/normal/normal_0016.png,../../data/depthanything/UrbanSyn/rgb/rgb_0016.png
16,16,../../data/UrbanSyn/rgb/rgb_0017.png,../../data/UrbanSyn/depth/depth_0017.exr,../../data/UrbanSyn/normal/normal_0017.png,../../data/depthanything/UrbanSyn/rgb/rgb_0017.png
17,17,../../data/UrbanSyn/rgb/rgb_0018.png,../../data/UrbanSyn/depth/depth_0018.exr,../../data/UrbanSyn/normal/normal_0018.png,../../data/depthanything/UrbanSyn/rgb/rgb_0018.png
18,18,../../data/UrbanSyn/rgb/rgb_0019.png,../../data/UrbanSyn/depth/depth_0019.exr,../../data/UrbanSyn/normal/normal_0019.png,../../data/depthanything/UrbanSyn/rgb/rgb_0019.png
19,19,../../data/UrbanSyn/rgb/rgb_0020.png,../../data/UrbanSyn/depth/depth_0020.exr,../../data/UrbanSyn/normal/normal_0020.png,../../data/depthanything/UrbanSyn/rgb/rgb_0020.png
20,20,../../data/UrbanSyn/rgb/rgb_0021.png,../../data/UrbanSyn/depth/depth_0021.exr,../../data/UrbanSyn/normal/normal_0021.png,../../data/depthanything/UrbanSyn/rgb/rgb_0021.png
21,21,../../data/UrbanSyn/rgb/rgb_0022.png,../../data/UrbanSyn/depth/depth_0022.exr,../../data/UrbanSyn/normal/normal_0022.png,../../data/depthanything/UrbanSyn/rgb/rgb_0022.png
22,22,../../data/UrbanSyn/rgb/rgb_0023.png,../../data/UrbanSyn/depth/depth_0023.exr,../../data/UrbanSyn/normal/normal_0023.png,../../data/depthanything/UrbanSyn/rgb/rgb_0023.png
23,23,../../data/UrbanSyn/rgb/rgb_0024.png,../../data/UrbanSyn/depth/depth_0024.exr,../../data/UrbanSyn/normal/normal_0024.png,../../data/depthanything/UrbanSyn/rgb/rgb_0024.png
24,24,../../data/UrbanSyn/rgb/rgb_0025.png,../../data/UrbanSyn/depth/depth_0025.exr,../../data/UrbanSyn/normal/normal_0025.png,../../data/depthanything/UrbanSyn/rgb/rgb_0025.png
25,25,../../data/UrbanSyn/rgb/rgb_0026.png,../../data/UrbanSyn/depth/depth_0026.exr,../../data/UrbanSyn/normal/normal_0026.png,../../data/depthanything/UrbanSyn/rgb/rgb_0026.png
26,26,../../data/UrbanSyn/rgb/rgb_0027.png,../../data/UrbanSyn/depth/depth_0027.exr,../../data/UrbanSyn/normal/normal_0027.png,../../data/depthanything/UrbanSyn/rgb/rgb_0027.png
27,27,../../data/UrbanSyn/rgb/rgb_0028.png,../../data/UrbanSyn/depth/depth_0028.exr,../../data/UrbanSyn/normal/normal_0028.png,../../data/depthanything/UrbanSyn/rgb/rgb_0028.png
28,28,../../data/UrbanSyn/rgb/rgb_0029.png,../../data/UrbanSyn/depth/depth_0029.exr,../../data/UrbanSyn/normal/normal_0029.png,../../data/depthanything/UrbanSyn/rgb/rgb_0029.png
29,29,../../data/UrbanSyn/rgb/rgb_0030.png,../../data/UrbanSyn/depth/depth_0030.exr,../../data/UrbanSyn/normal/normal_0030.png,../../data/depthanything/UrbanSyn/rgb/rgb_0030.png
30,30,../../data/UrbanSyn/rgb/rgb_0031.png,../../data/UrbanSyn/depth/depth_0031.exr,../../data/UrbanSyn/normal/normal_0031.png,../../data/depthanything/UrbanSyn/rgb/rgb_0031.png
31,31,../../data/UrbanSyn/rgb/rgb_0032.png,../../data/UrbanSyn/depth/depth_0032.exr,../../data/UrbanSyn/normal/normal_0032.png,../../data/depthanything/UrbanSyn/rgb/rgb_0032.png
32,32,../../data/UrbanSyn/rgb/rgb_0033.png,../../data/UrbanSyn/depth/depth_0033.exr,../../data/UrbanSyn/normal/normal_0033.png,../../data/depthanything/UrbanSyn/rgb/rgb_0033.png
33,33,../../data/UrbanSyn/rgb/rgb_0034.png,../../data/UrbanSyn/depth/depth_0034.exr,../../data/UrbanSyn/normal/normal_0034.png,../../data/depthanything/UrbanSyn/rgb/rgb_0034.png
34,34,../../data/UrbanSyn/rgb/rgb_0035.png,../../data/UrbanSyn/depth/depth_0035.exr,../../data/UrbanSyn/normal/normal_0035.png,../../data/depthanything/UrbanSyn/rgb/rgb_0035.png
35,35,../../data/UrbanSyn/rgb/rgb_0036.png,../../data/UrbanSyn/depth/depth_0036.exr,../../data/UrbanSyn/normal/normal_0036.png,../../data/depthanything/UrbanSyn/rgb/rgb_0036.png
36,36,../../data/UrbanSyn/rgb/rgb_0037.png,../../data/UrbanSyn/depth/depth_0037.exr,../../data/UrbanSyn/normal/normal_0037.png,../../data/depthanything/UrbanSyn/rgb/rgb_0037.png
37,37,../../data/UrbanSyn/rgb/rgb_0038.png,../../data/UrbanSyn/depth/depth_0038.exr,../../data/UrbanSyn/normal/normal_0038.png,../../data/depthanything/UrbanSyn/rgb/rgb_0038.png
38,38,../../data/UrbanSyn/rgb/rgb_0039.png,../../data/UrbanSyn/depth/depth_0039.exr,../../data/UrbanSyn/normal/normal_0039.png,../../data/depthanything/UrbanSyn/rgb/rgb_0039.png
39,39,../../data/UrbanSyn/rgb/rgb_0040.png,../../data/UrbanSyn/depth/depth_0040.exr,../../data/UrbanSyn/normal/normal_0040.png,../../data/depthanything/UrbanSyn/rgb/rgb_0040.png
40,40,../../data/UrbanSyn/rgb/rgb_0041.png,../../data/UrbanSyn/depth/depth_0041.exr,../../data/UrbanSyn/normal/normal_0041.png,../../data/depthanything/UrbanSyn/rgb/rgb_0041.png
41,41,../../data/UrbanSyn/rgb/rgb_0042.png,../../data/UrbanSyn/depth/depth_0042.exr,../../data/UrbanSyn/normal/normal_0042.png,../../data/depthanything/UrbanSyn/rgb/rgb_0042.png
42,42,../../data/UrbanSyn/rgb/rgb_0043.png,../../data/UrbanSyn/depth/depth_0043.exr,../../data/UrbanSyn/normal/normal_0043.png,../../data/depthanything/UrbanSyn/rgb/rgb_0043.png
43,43,../../data/UrbanSyn/rgb/rgb_0044.png,../../data/UrbanSyn/depth/depth_0044.exr,../../data/UrbanSyn/normal/normal_0044.png,../../data/depthanything/UrbanSyn/rgb/rgb_0044.png
44,44,../../data/UrbanSyn/rgb/rgb_0045.png,../../data/UrbanSyn/depth/depth_0045.exr,../../data/UrbanSyn/normal/normal_0045.png,../../data/depthanything/UrbanSyn/rgb/rgb_0045.png
45,45,../../data/UrbanSyn/rgb/rgb_0046.png,../../data/UrbanSyn/depth/depth_0046.exr,../../data/UrbanSyn/normal/normal_0046.png,../../data/depthanything/UrbanSyn/rgb/rgb_0046.png
46,46,../../data/UrbanSyn/rgb/rgb_0047.png,../../data/UrbanSyn/depth/depth_0047.exr,../../data/UrbanSyn/normal/normal_0047.png,../../data/depthanything/UrbanSyn/rgb/rgb_0047.png
47,47,../../data/UrbanSyn/rgb/rgb_0048.png,../../data/UrbanSyn/depth/depth_0048.exr,../../data/UrbanSyn/normal/normal_0048.png,../../data/depthanything/UrbanSyn/rgb/rgb_0048.png
48,48,../../data/UrbanSyn/rgb/rgb_0049.png,../../data/UrbanSyn/depth/depth_0049.exr,../../data/UrbanSyn/normal/normal_0049.png,../../data/depthanything/UrbanSyn/rgb/rgb_0049.png
49,49,../../data/UrbanSyn/rgb/rgb_0050.png,../../data/UrbanSyn/depth/depth_0050.exr,../../data/UrbanSyn/normal/normal_0050.png,../../data/depthanything/UrbanSyn/rgb/rgb_0050.png
50,50,../../data/UrbanSyn/rgb/rgb_0051.png,../../data/UrbanSyn/depth/depth_0051.exr,../../data/UrbanSyn/normal/normal_0051.png,../../data/depthanything/UrbanSyn/rgb/rgb_0051.png
51,51,../../data/UrbanSyn/rgb/rgb_0052.png,../../data/UrbanSyn/depth/depth_0052.exr,../../data/UrbanSyn/normal/normal_0052.png,../../data/depthanything/UrbanSyn/rgb/rgb_0052.png
52,52,../../data/UrbanSyn/rgb/rgb_0053.png,../../data/UrbanSyn/depth/depth_0053.exr,../../data/UrbanSyn/normal/normal_0053.png,../../data/depthanything/UrbanSyn/rgb/rgb_0053.png
53,53,../../data/UrbanSyn/rgb/rgb_0054.png,../../data/UrbanSyn/depth/depth_0054.exr,../../data/UrbanSyn/normal/normal_0054.png,../../data/depthanything/UrbanSyn/rgb/rgb_0054.png
54,54,../../data/UrbanSyn/rgb/rgb_0055.png,../../data/UrbanSyn/depth/depth_0055.exr,../../data/UrbanSyn/normal/normal_0055.png,../../data/depthanything/UrbanSyn/rgb/rgb_0055.png
55,55,../../data/UrbanSyn/rgb/rgb_0056.png,../../data/UrbanSyn/depth/depth_0056.exr,../../data/UrbanSyn/normal/normal_0056.png,../../data/depthanything/UrbanSyn/rgb/rgb_0056.png
56,56,../../data/UrbanSyn/rgb/rgb_0057.png,../../data/UrbanSyn/depth/depth_0057.exr,../../data/UrbanSyn/normal/normal_0057.png,../../data/depthanything/UrbanSyn/rgb/rgb_0057.png
57,57,../../data/UrbanSyn/rgb/rgb_0058.png,../../data/UrbanSyn/depth/depth_0058.exr,../../data/UrbanSyn/normal/normal_0058.png,../../data/depthanything/UrbanSyn/rgb/rgb_0058.png
58,58,../../data/UrbanSyn/rgb/rgb_0059.png,../../data/UrbanSyn/depth/depth_0059.exr,../../data/UrbanSyn/normal/normal_0059.png,../../data/depthanything/UrbanSyn/rgb/rgb_0059.png
59,59,../../data/UrbanSyn/rgb/rgb_0060.png,../../data/UrbanSyn/depth/depth_0060.exr,../../data/UrbanSyn/normal/normal_0060.png,../../data/depthanything/UrbanSyn/rgb/rgb_0060.png
60,60,../../data/UrbanSyn/rgb/rgb_0061.png,../../data/UrbanSyn/depth/depth_0061.exr,../../data/UrbanSyn/normal/normal_0061.png,../../data/depthanything/UrbanSyn/rgb/rgb_0061.png
61,61,../../data/UrbanSyn/rgb/rgb_0062.png,../../data/UrbanSyn/depth/depth_0062.exr,../../data/UrbanSyn/normal/normal_0062.png,../../data/depthanything/UrbanSyn/rgb/rgb_0062.png
62,62,../../data/UrbanSyn/rgb/rgb_0063.png,../../data/UrbanSyn/depth/depth_0063.exr,../../data/UrbanSyn/normal/normal_0063.png,../../data/depthanything/UrbanSyn/rgb/rgb_0063.png
63,63,../../data/UrbanSyn/rgb/rgb_0064.png,../../data/UrbanSyn/depth/depth_0064.exr,../../data/UrbanSyn/normal/normal_0064.png,../../data/depthanything/UrbanSyn/rgb/rgb_0064.png
64,64,../../data/UrbanSyn/rgb/rgb_0065.png,../../data/UrbanSyn/depth/depth_0065.exr,../../data/UrbanSyn/normal/normal_0065.png,../../data/depthanything/UrbanSyn/rgb/rgb_0065.png
65,65,../../data/UrbanSyn/rgb/rgb_0066.png,../../data/UrbanSyn/depth/depth_0066.exr,../../data/UrbanSyn/normal/normal_0066.png,../../data/depthanything/UrbanSyn/rgb/rgb_0066.png
66,66,../../data/UrbanSyn/rgb/rgb_0067.png,../../data/UrbanSyn/depth/depth_0067.exr,../../data/UrbanSyn/normal/normal_0067.png,../../data/depthanything/UrbanSyn/rgb/rgb_0067.png
67,67,../../data/UrbanSyn/rgb/rgb_0068.png,../../data/UrbanSyn/depth/depth_0068.exr,../../data/UrbanSyn/normal/normal_0068.png,../../data/depthanything/UrbanSyn/rgb/rgb_0068.png
68,68,../../data/UrbanSyn/rgb/rgb_0069.png,../../data/UrbanSyn/depth/depth_0069.exr,../../data/UrbanSyn/normal/normal_0069.png,../../data/depthanything/UrbanSyn/rgb/rgb_0069.png
69,69,../../data/UrbanSyn/rgb/rgb_0070.png,../../data/UrbanSyn/depth/depth_0070.exr,../../data/UrbanSyn/normal/normal_0070.png,../../data/depthanything/UrbanSyn/rgb/rgb_0070.png
70,70,../../data/UrbanSyn/rgb/rgb_0071.png,../../data/UrbanSyn/depth/depth_0071.exr,../../data/UrbanSyn/normal/normal_0071.png,../../data/depthanything/UrbanSyn/rgb/rgb_0071.png
71,71,../../data/UrbanSyn/rgb/rgb_0072.png,../../data/UrbanSyn/depth/depth_0072.exr,../../data/UrbanSyn/normal/normal_0072.png,../../data/depthanything/UrbanSyn/rgb/rgb_0072.png
72,72,../../data/UrbanSyn/rgb/rgb_0073.png,../../data/UrbanSyn/depth/depth_0073.exr,../../data/UrbanSyn/normal/normal_0073.png,../../data/depthanything/UrbanSyn/rgb/rgb_0073.png
73,73,../../data/UrbanSyn/rgb/rgb_0074.png,../../data/UrbanSyn/depth/depth_0074.exr,../../data/UrbanSyn/normal/normal_0074.png,../../data/depthanything/UrbanSyn/rgb/rgb_0074.png
74,74,../../data/UrbanSyn/rgb/rgb_0075.png,../../data/UrbanSyn/depth/depth_0075.exr,../../data/UrbanSyn/normal/normal_0075.png,../../data/depthanything/UrbanSyn/rgb/rgb_0075.png
75,75,../../data/UrbanSyn/rgb/rgb_0076.png,../../data/UrbanSyn/depth/depth_0076.exr,../../data/UrbanSyn/normal/normal_0076.png,../../data/depthanything/UrbanSyn/rgb/rgb_0076.png
76,76,../../data/UrbanSyn/rgb/rgb_0077.png,../../data/UrbanSyn/depth/depth_0077.exr,../../data/UrbanSyn/normal/normal_0077.png,../../data/depthanything/UrbanSyn/rgb/rgb_0077.png
77,77,../../data/UrbanSyn/rgb/rgb_0078.png,../../data/UrbanSyn/depth/depth_0078.exr,../../data/UrbanSyn/normal/normal_0078.png,../../data/depthanything/UrbanSyn/rgb/rgb_0078.png
78,78,../../data/UrbanSyn/rgb/rgb_0079.png,../../data/UrbanSyn/depth/depth_0079.exr,../../data/UrbanSyn/normal/normal_0079.png,../../data/depthanything/UrbanSyn/rgb/rgb_0079.png
79,79,../../data/UrbanSyn/rgb/rgb_0080.png,../../data/UrbanSyn/depth/depth_0080.exr,../../data/UrbanSyn/normal/normal_0080.png,../../data/depthanything/UrbanSyn/rgb/rgb_0080.png
80,80,../../data/UrbanSyn/rgb/rgb_0081.png,../../data/UrbanSyn/depth/depth_0081.exr,../../data/UrbanSyn/normal/normal_0081.png,../../data/depthanything/UrbanSyn/rgb/rgb_0081.png
81,81,../../data/UrbanSyn/rgb/rgb_0082.png,../../data/UrbanSyn/depth/depth_0082.exr,../../data/UrbanSyn/normal/normal_0082.png,../../data/depthanything/UrbanSyn/rgb/rgb_0082.png
82,82,../../data/UrbanSyn/rgb/rgb_0083.png,../../data/UrbanSyn/depth/depth_0083.exr,../../data/UrbanSyn/normal/normal_0083.png,../../data/depthanything/UrbanSyn/rgb/rgb_0083.png
83,83,../../data/UrbanSyn/rgb/rgb_0084.png,../../data/UrbanSyn/depth/depth_0084.exr,../../data/UrbanSyn/normal/normal_0084.png,../../data/depthanything/UrbanSyn/rgb/rgb_0084.png
84,84,../../data/UrbanSyn/rgb/rgb_0085.png,../../data/UrbanSyn/depth/depth_0085.exr,../../data/UrbanSyn/normal/normal_0085.png,../../data/depthanything/UrbanSyn/rgb/rgb_0085.png
85,85,../../data/UrbanSyn/rgb/rgb_0086.png,../../data/UrbanSyn/depth/depth_0086.exr,../../data/UrbanSyn/normal/normal_0086.png,../../data/depthanything/UrbanSyn/rgb/rgb_0086.png
86,86,../../data/UrbanSyn/rgb/rgb_0087.png,../../data/UrbanSyn/depth/depth_0087.exr,../../data/UrbanSyn/normal/normal_0087.png,../../data/depthanything/UrbanSyn/rgb/rgb_0087.png
87,87,../../data/UrbanSyn/rgb/rgb_0088.png,../../data/UrbanSyn/depth/depth_0088.exr,../../data/UrbanSyn/normal/normal_0088.png,../../data/depthanything/UrbanSyn/rgb/rgb_0088.png
88,88,../../data/UrbanSyn/rgb/rgb_0089.png,../../data/UrbanSyn/depth/depth_0089.exr,../../data/UrbanSyn/normal/normal_0089.png,../../data/depthanything/UrbanSyn/rgb/rgb_0089.png
89,89,../../data/UrbanSyn/rgb/rgb_0090.png,../../data/UrbanSyn/depth/depth_0090.exr,../../data/UrbanSyn/normal/normal_0090.png,../../data/depthanything/UrbanSyn/rgb/rgb_0090.png
90,90,../../data/UrbanSyn/rgb/rgb_0091.png,../../data/UrbanSyn/depth/depth_0091.exr,../../data/UrbanSyn/normal/normal_0091.png,../../data/depthanything/UrbanSyn/rgb/rgb_0091.png
91,91,../../data/UrbanSyn/rgb/rgb_0092.png,../../data/UrbanSyn/depth/depth_0092.exr,../../data/UrbanSyn/normal/normal_0092.png,../../data/depthanything/UrbanSyn/rgb/rgb_0092.png
92,92,../../data/UrbanSyn/rgb/rgb_0093.png,../../data/UrbanSyn/depth/depth_0093.exr,../../data/UrbanSyn/normal/normal_0093.png,../../data/depthanything/UrbanSyn/rgb/rgb_0093.png
93,93,../../data/UrbanSyn/rgb/rgb_0094.png,../../data/UrbanSyn/depth/depth_0094.exr,../../data/UrbanSyn/normal/normal_0094.png,../../data/depthanything/UrbanSyn/rgb/rgb_0094.png
94,94,../../data/UrbanSyn/rgb/rgb_0095.png,../../data/UrbanSyn/depth/depth_0095.exr,../../data/UrbanSyn/normal/normal_0095.png,../../data/depthanything/UrbanSyn/rgb/rgb_0095.png
95,95,../../data/UrbanSyn/rgb/rgb_0096.png,../../data/UrbanSyn/depth/depth_0096.exr,../../data/UrbanSyn/normal/normal_0096.png,../../data/depthanything/UrbanSyn/rgb/rgb_0096.png
96,96,../../data/UrbanSyn/rgb/rgb_0097.png,../../data/UrbanSyn/depth/depth_0097.exr,../../data/UrbanSyn/normal/normal_0097.png,../../data/depthanything/UrbanSyn/rgb/rgb_0097.png
97,97,../../data/UrbanSyn/rgb/rgb_0098.png,../../data/UrbanSyn/depth/depth_0098.exr,../../data/UrbanSyn/normal/normal_0098.png,../../data/depthanything/UrbanSyn/rgb/rgb_0098.png
98,98,../../data/UrbanSyn/rgb/rgb_0099.png,../../data/UrbanSyn/depth/depth_0099.exr,../../data/UrbanSyn/normal/normal_0099.png,../../data/depthanything/UrbanSyn/rgb/rgb_0099.png
99,99,../../data/UrbanSyn/rgb/rgb_0100.png,../../data/UrbanSyn/depth/depth_0100.exr,../../data/UrbanSyn/normal/normal_0100.png,../../data/depthanything/UrbanSyn/rgb/rgb_0100.png
100,100,../../data/UrbanSyn/rgb/rgb_0101.png,../../data/UrbanSyn/depth/depth_0101.exr,../../data/UrbanSyn/normal/normal_0101.png,../../data/depthanything/UrbanSyn/rgb/rgb_0101.png
101,101,../../data/UrbanSyn/rgb/rgb_0102.png,../../data/UrbanSyn/depth/depth_0102.exr,../../data/UrbanSyn/normal/normal_0102.png,../../data/depthanything/UrbanSyn/rgb/rgb_0102.png
102,102,../../data/UrbanSyn/rgb/rgb_0103.png,../../data/UrbanSyn/depth/depth_0103.exr,../../data/UrbanSyn/normal/normal_0103.png,../../data/depthanything/UrbanSyn/rgb/rgb_0103.png
103,103,../../data/UrbanSyn/rgb/rgb_0104.png,../../data/UrbanSyn/depth/depth_0104.exr,../../data/UrbanSyn/normal/normal_0104.png,../../data/depthanything/UrbanSyn/rgb/rgb_0104.png
104,104,../../data/UrbanSyn/rgb/rgb_0105.png,../../data/UrbanSyn/depth/depth_0105.exr,../../data/UrbanSyn/normal/normal_0105.png,../../data/depthanything/UrbanSyn/rgb/rgb_0105.png
105,105,../../data/UrbanSyn/rgb/rgb_0106.png,../../data/UrbanSyn/depth/depth_0106.exr,../../data/UrbanSyn/normal/normal_0106.png,../../data/depthanything/UrbanSyn/rgb/rgb_0106.png
106,106,../../data/UrbanSyn/rgb/rgb_0107.png,../../data/UrbanSyn/depth/depth_0107.exr,../../data/UrbanSyn/normal/normal_0107.png,../../data/depthanything/UrbanSyn/rgb/rgb_0107.png
107,107,../../data/UrbanSyn/rgb/rgb_0108.png,../../data/UrbanSyn/depth/depth_0108.exr,../../data/UrbanSyn/normal/normal_0108.png,../../data/depthanything/UrbanSyn/rgb/rgb_0108.png
108,108,../../data/UrbanSyn/rgb/rgb_0109.png,../../data/UrbanSyn/depth/depth_0109.exr,../../data/UrbanSyn/normal/normal_0109.png,../../data/depthanything/UrbanSyn/rgb/rgb_0109.png
109,109,../../data/UrbanSyn/rgb/rgb_0110.png,../../data/UrbanSyn/depth/depth_0110.exr,../../data/UrbanSyn/normal/normal_0110.png,../../data/depthanything/UrbanSyn/rgb/rgb_0110.png
110,110,../../data/UrbanSyn/rgb/rgb_0111.png,../../data/UrbanSyn/depth/depth_0111.exr,../../data/UrbanSyn/normal/normal_0111.png,../../data/depthanything/UrbanSyn/rgb/rgb_0111.png
111,111,../../data/UrbanSyn/rgb/rgb_0112.png,../../data/UrbanSyn/depth/depth_0112.exr,../../data/UrbanSyn/normal/normal_0112.png,../../data/depthanything/UrbanSyn/rgb/rgb_0112.png
112,112,../../data/UrbanSyn/rgb/rgb_0113.png,../../data/UrbanSyn/depth/depth_0113.exr,../../data/UrbanSyn/normal/normal_0113.png,../../data/depthanything/UrbanSyn/rgb/rgb_0113.png
113,113,../../data/UrbanSyn/rgb/rgb_0114.png,../../data/UrbanSyn/depth/depth_0114.exr,../../data/UrbanSyn/normal/normal_0114.png,../../data/depthanything/UrbanSyn/rgb/rgb_0114.png
114,114,../../data/UrbanSyn/rgb/rgb_0115.png,../../data/UrbanSyn/depth/depth_0115.exr,../../data/UrbanSyn/normal/normal_0115.png,../../data/depthanything/UrbanSyn/rgb/rgb_0115.png
115,115,../../data/UrbanSyn/rgb/rgb_0116.png,../../data/UrbanSyn/depth/depth_0116.exr,../../data/UrbanSyn/normal/normal_0116.png,../../data/depthanything/UrbanSyn/rgb/rgb_0116.png
116,116,../../data/UrbanSyn/rgb/rgb_0117.png,../../data/UrbanSyn/depth/depth_0117.exr,../../data/UrbanSyn/normal/normal_0117.png,../../data/depthanything/UrbanSyn/rgb/rgb_0117.png
117,117,../../data/UrbanSyn/rgb/rgb_0118.png,../../data/UrbanSyn/depth/depth_0118.exr,../../data/UrbanSyn/normal/normal_0118.png,../../data/depthanything/UrbanSyn/rgb/rgb_0118.png
118,118,../../data/UrbanSyn/rgb/rgb_0119.png,../../data/UrbanSyn/depth/depth_0119.exr,../../data/UrbanSyn/normal/normal_0119.png,../../data/depthanything/UrbanSyn/rgb/rgb_0119.png
119,119,../../data/UrbanSyn/rgb/rgb_0120.png,../../data/UrbanSyn/depth/depth_0120.exr,../../data/UrbanSyn/normal/normal_0120.png,../../data/depthanything/UrbanSyn/rgb/rgb_0120.png
120,120,../../data/UrbanSyn/rgb/rgb_0121.png,../../data/UrbanSyn/depth/depth_0121.exr,../../data/UrbanSyn/normal/normal_0121.png,../../data/depthanything/UrbanSyn/rgb/rgb_0121.png
121,121,../../data/UrbanSyn/rgb/rgb_0122.png,../../data/UrbanSyn/depth/depth_0122.exr,../../data/UrbanSyn/normal/normal_0122.png,../../data/depthanything/UrbanSyn/rgb/rgb_0122.png
122,122,../../data/UrbanSyn/rgb/rgb_0123.png,../../data/UrbanSyn/depth/depth_0123.exr,../../data/UrbanSyn/normal/normal_0123.png,../../data/depthanything/UrbanSyn/rgb/rgb_0123.png
123,123,../../data/UrbanSyn/rgb/rgb_0124.png,../../data/UrbanSyn/depth/depth_0124.exr,../../data/UrbanSyn/normal/normal_0124.png,../../data/depthanything/UrbanSyn/rgb/rgb_0124.png
124,124,../../data/UrbanSyn/rgb/rgb_0125.png,../../data/UrbanSyn/depth/depth_0125.exr,../../data/UrbanSyn/normal/normal_0125.png,../../data/depthanything/UrbanSyn/rgb/rgb_0125.png
125,125,../../data/UrbanSyn/rgb/rgb_0126.png,../../data/UrbanSyn/depth/depth_0126.exr,../../data/UrbanSyn/normal/normal_0126.png,../../data/depthanything/UrbanSyn/rgb/rgb_0126.png
126,126,../../data/UrbanSyn/rgb/rgb_0127.png,../../data/UrbanSyn/depth/depth_0127.exr,../../data/UrbanSyn/normal/normal_0127.png,../../data/depthanything/UrbanSyn/rgb/rgb_0127.png
127,127,../../data/UrbanSyn/rgb/rgb_0128.png,../../data/UrbanSyn/depth/depth_0128.exr,../../data/UrbanSyn/normal/normal_0128.png,../../data/depthanything/UrbanSyn/rgb/rgb_0128.png
128,128,../../data/UrbanSyn/rgb/rgb_0129.png,../../data/UrbanSyn/depth/depth_0129.exr,../../data/UrbanSyn/normal/normal_0129.png,../../data/depthanything/UrbanSyn/rgb/rgb_0129.png
129,129,../../data/UrbanSyn/rgb/rgb_0130.png,../../data/UrbanSyn/depth/depth_0130.exr,../../data/UrbanSyn/normal/normal_0130.png,../../data/depthanything/UrbanSyn/rgb/rgb_0130.png
130,130,../../data/UrbanSyn/rgb/rgb_0131.png,../../data/UrbanSyn/depth/depth_0131.exr,../../data/UrbanSyn/normal/normal_0131.png,../../data/depthanything/UrbanSyn/rgb/rgb_0131.png
